NAME,TYPE,LOCATION,TAG,LAT,LON,CATEGORY
화인헬스,헬스/휘트니스,서울특별시 광진구 구의동 자양로,스트레스 해소; 감정 자극,37.5482638,127.0888426,피트니스/운동시설
동우헬스,헬스/휘트니스,서울특별시 성동구 용답동 천호대로,스트레스 해소; 감정 자극,37.5718615,127.0440633,피트니스/운동시설
영헬스센터,헬스/휘트니스,서울특별시 서대문구 북가좌동 응암로,스트레스 해소; 감정 자극,37.5852314,126.915723,피트니스/운동시설
대성휘트니스,헬스/휘트니스,서울특별시 광진구 중곡동 용마산로,스트레스 해소; 감정 자극,37.5633231,127.0869713,피트니스/운동시설
목동스포츠센터,스포츠센터,서울특별시 양천구 목동 목동서로,에너지 회복; 스트레스 해소,37.5316107,126.8751281,피트니스/운동시설
현대스포츠클럽,스포츠센터,서울특별시 서초구 방배동 방배로,에너지 회복; 스트레스 해소,37.4783113,126.9997061,피트니스/운동시설
VIP휘트니스,헬스/휘트니스,서울특별시 마포구 동교동 월드컵북로,스트레스 해소; 감정 자극,37.5567685,126.9196652,피트니스/운동시설
뉴서울헬스클럽,헬스/휘트니스,서울특별시 동대문구 장안동 장한로5길,스트레스 해소; 감정 자극,37.5650024,127.064404,피트니스/운동시설
장안헬스,헬스/휘트니스,서울특별시 성동구 금호동2가 무수막길,스트레스 해소; 감정 자극,37.5508993,127.0231793,피트니스/운동시설
종로헬스클럽,헬스/휘트니스,서울특별시 종로구 숭인동 종로,스트레스 해소; 감정 자극,37.5736453,127.0165769,피트니스/운동시설
건우헬스클럽,헬스/휘트니스,서울특별시 서대문구 남가좌동 증가로,스트레스 해소; 감정 자극,37.5766818,126.9155933,피트니스/운동시설
스톤희트니스,헬스/휘트니스,서울특별시 송파구 잠실동 백제고분로,스트레스 해소; 감정 자극,37.5142763,127.077649,피트니스/운동시설
럭키볼링센터,볼링장,서울특별시 강북구 번동 한천로,스트레스 해소; 감정 자극,37.6315714,127.0400311,실내 스포츠/레저
동서울헬스,헬스/휘트니스,서울특별시 강동구 암사동 올림픽로,스트레스 해소; 감정 자극,37.5585235,127.1306295,피트니스/운동시설
성신볼링장,볼링장,서울특별시 성북구 동선동1가 보문로34길,스트레스 해소; 감정 자극,37.5909355,127.0191774,실내 스포츠/레저
로즈헬스클럽,헬스/휘트니스,서울특별시 송파구 오금동 마천로,스트레스 해소; 감정 자극,37.5073421,127.1289918,피트니스/운동시설
태화볼링센터,볼링장,서울특별시 마포구 서교동 와우산로,스트레스 해소; 감정 자극,37.5564843,126.9309958,실내 스포츠/레저
비원볼링센터,볼링장,서울특별시 종로구 원서동 창덕궁1길,스트레스 해소; 감정 자극,37.5792731,126.9888968,실내 스포츠/레저
석촌볼링장,볼링장,서울특별시 송파구 석촌동 백제고분로,스트레스 해소; 감정 자극,37.5025616,127.0991797,실내 스포츠/레저
우성볼링센터,볼링장,서울특별시 광진구 자양동 뚝섬로,스트레스 해소; 감정 자극,37.5352838,127.0684803,실내 스포츠/레저
한화여의수영장,일반수영장,서울특별시 영등포구 여의도동 국제금융로,에너지 회복; 안정감,37.5255491,126.9274753,수영/수상스포츠
유성수영장,일반수영장,서울특별시 강남구 신사동 압구정로,에너지 회복; 안정감,37.5236257,127.0215285,수영/수상스포츠
온천실내수영장,일반수영장,서울특별시 동대문구 신설동 한빛로,에너지 회복; 안정감,37.5780258,127.027523,수영/수상스포츠
한국헬스체육관,헬스/휘트니스,서울특별시 동대문구 용두동 무학로,스트레스 해소; 감정 자극,37.5779746,127.0304297,피트니스/운동시설
쌍용스쿼시클럽,스포츠센터,서울특별시 강남구 논현동 논현로,에너지 회복; 스트레스 해소,37.5181326,127.0287585,피트니스/운동시설
시그마헬스클럽,헬스/휘트니스,서울특별시 동작구 신대방동 보라매로5길,스트레스 해소; 감정 자극,37.4909608,126.9228422,피트니스/운동시설
월슨스포츠클럽,헬스/휘트니스,서울특별시 구로구 구로동 구로중앙로,스트레스 해소; 감정 자극,37.5010998,126.8818877,피트니스/운동시설
궁전헬스,헬스/휘트니스,서울특별시 구로구 신도림동 ,스트레스 해소; 감정 자극,37.50941,126.88285,피트니스/운동시설
아센휘트니스,헬스/휘트니스,서울특별시 동작구 흑석동 서달로,스트레스 해소; 감정 자극,37.4989014,126.9597432,피트니스/운동시설
위너스헬스클럽,헬스/휘트니스,서울특별시 동대문구 이문동 한천로,스트레스 해소; 감정 자극,37.5953727,127.0681563,피트니스/운동시설
리버시티,수상스포츠,서울특별시 강남구 압구정동 압구정로11길,감정 자극; 스트레스 해소,37.5253133,127.0214362,수영/수상스포츠
삼성스포렉스,스포츠센터,서울특별시 동작구 상도동 양녕로30길,에너지 회복; 스트레스 해소,37.4992992,126.9449526,피트니스/운동시설
잠실종합운동장잠실야구장,프로야구경기장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,37.5115211,127.0757714,경기장/관람시설
